team,playerId,playerName,hole,round,strokes,par,stableford
Fee,40001087,Jose Maria Olazabal,1,1,4,4,0
Fee,40001087,Jose Maria Olazabal,2,1,4,5,2
Fee,40001087,Jose Maria Olazabal,3,1,3,4,2
Fee,40001087,Jose Maria Olazabal,4,1,3,3,0
Fee,40001087,Jose Maria Olazabal,5,1,4,4,0
Fee,40001087,Jose Maria Olazabal,6,1,3,3,0
Fee,40001087,Jose Maria Olazabal,7,1,4,4,0
Fee,40001087,Jose Maria Olazabal,8,1,5,5,0
Fee,40001087,Jose Maria Olazabal,9,1,4,4,0
Fee,40001087,Jose Maria Olazabal,10,1,4,4,0
Fee,40001087,Jose Maria Olazabal,11,1,4,4,0
Fee,40001087,Jose Maria Olazabal,12,1,3,3,0
Fee,40001087,Jose Maria Olazabal,13,1,5,5,0
Fee,40001087,Jose Maria Olazabal,14,1,5,4,-1
Fee,40001087,Jose Maria Olazabal,15,1,7,5,-3
Fee,40001087,Jose Maria Olazabal,16,1,4,3,-1
Fee,40001087,Jose Maria Olazabal,17,1,4,4,0
Fee,40001087,Jose Maria Olazabal,18,1,4,4,0
Fee,40003142,Kristoffer Reitan,1,1,4,4,0
Fee,40003142,Kristoffer Reitan,2,1,5,5,0
Fee,40003142,Kristoffer Reitan,3,1,4,4,0
Fee,40003142,Kristoffer Reitan,4,1,4,3,-1
Fee,40003142,Kristoffer Reitan,5,1,4,4,0
Fee,40003142,Kristoffer Reitan,6,1,3,3,0
Fee,40003142,Kristoffer Reitan,7,1,4,4,0
Fee,40003142,Kristoffer Reitan,8,1,4,5,2
Fee,40003142,Kristoffer Reitan,9,1,4,4,0
Fee,40003142,Kristoffer Reitan,10,1,4,4,0
Fee,40003142,Kristoffer Reitan,11,1,4,4,0
Fee,40003142,Kristoffer Reitan,12,1,2,3,2
Fee,40003142,Kristoffer Reitan,13,1,3,5,5
Fee,40003142,Kristoffer Reitan,14,1,4,4,0
Fee,40003142,Kristoffer Reitan,15,1,6,5,-1
Fee,40003142,Kristoffer Reitan,16,1,5,3,-3
Fee,40003142,Kristoffer Reitan,17,1,4,4,0
Fee,40003142,Kristoffer Reitan,18,1,4,4,0
Fee,40003193,Nicolai Hojgaard,1,1,4,4,0
Fee,40003193,Nicolai Hojgaard,2,1,5,5,0
Fee,40003193,Nicolai Hojgaard,3,1,4,4,0
Fee,40003193,Nicolai Hojgaard,4,1,2,3,2
Fee,40003193,Nicolai Hojgaard,5,1,4,4,0
Fee,40003193,Nicolai Hojgaard,6,1,4,3,-1
Fee,40003193,Nicolai Hojgaard,7,1,4,4,0
Fee,40003193,Nicolai Hojgaard,8,1,6,5,-1
Fee,40003193,Nicolai Hojgaard,9,1,3,4,2
Fee,40003193,Nicolai Hojgaard,10,1,5,4,-1
Fee,40003193,Nicolai Hojgaard,11,1,5,4,-1
Fee,40003193,Nicolai Hojgaard,12,1,4,3,-1
Fee,40003193,Nicolai Hojgaard,13,1,3,5,5
Fee,40003193,Nicolai Hojgaard,14,1,4,4,0
Fee,40003193,Nicolai Hojgaard,15,1,5,5,0
Fee,40003193,Nicolai Hojgaard,16,1,5,3,-3
Fee,40003193,Nicolai Hojgaard,17,1,4,4,0
Fee,40003193,Nicolai Hojgaard,18,1,5,4,-1
Fee,40001353,J.J. Spaun,1,1,5,4,-1
Fee,40001353,J.J. Spaun,2,1,5,5,0
Fee,40001353,J.J. Spaun,3,1,4,4,0
Fee,40001353,J.J. Spaun,4,1,3,3,0
Fee,40001353,J.J. Spaun,5,1,5,4,-1
Fee,40001353,J.J. Spaun,6,1,3,3,0
Fee,40001353,J.J. Spaun,7,1,4,4,0
Fee,40001353,J.J. Spaun,8,1,4,5,2
Fee,40001353,J.J. Spaun,9,1,4,4,0
Fee,40001353,J.J. Spaun,10,1,4,4,0
Fee,40001353,J.J. Spaun,11,1,5,4,-1
Fee,40001353,J.J. Spaun,12,1,3,3,0
Fee,40001353,J.J. Spaun,13,1,4,5,2
Fee,40001353,J.J. Spaun,14,1,4,4,0
Fee,40001353,J.J. Spaun,15,1,5,5,0
Fee,40001353,J.J. Spaun,16,1,4,3,-1
Fee,40001353,J.J. Spaun,17,1,4,4,0
Mottola,40000200,Angel Cabrera,1,1,4,4,0
Mottola,40000200,Angel Cabrera,2,1,4,5,2
Mottola,40000200,Angel Cabrera,3,1,4,4,0
Mottola,40000200,Angel Cabrera,4,1,4,3,-1
Mottola,40000200,Angel Cabrera,5,1,5,4,-1
Mottola,40000200,Angel Cabrera,6,1,4,3,-1
Mottola,40000200,Angel Cabrera,7,1,5,4,-1
Mottola,40000200,Angel Cabrera,8,1,5,5,0
Mottola,40000200,Angel Cabrera,9,1,5,4,-1
Mottola,40000200,Angel Cabrera,10,1,5,4,-1
Mottola,40000200,Angel Cabrera,11,1,4,4,0
Mottola,40000200,Angel Cabrera,12,1,3,3,0
Mottola,40000200,Angel Cabrera,13,1,6,5,-1
Mottola,40000200,Angel Cabrera,14,1,4,4,0
Mottola,40000200,Angel Cabrera,15,1,5,5,0
Mottola,40000200,Angel Cabrera,16,1,3,3,0
Mottola,40000200,Angel Cabrera,17,1,4,4,0
Mottola,40000200,Angel Cabrera,18,1,5,4,-1
Mottola,40005053,Michael Brennan,1,1,4,4,0
Mottola,40005053,Michael Brennan,2,1,5,5,0
Mottola,40005053,Michael Brennan,3,1,4,4,0
Mottola,40005053,Michael Brennan,4,1,4,3,-1
Mottola,40005053,Michael Brennan,5,1,4,4,0
Mottola,40005053,Michael Brennan,6,1,2,3,2
Mottola,40005053,Michael Brennan,7,1,4,4,0
Mottola,40005053,Michael Brennan,8,1,5,5,0
Mottola,40005053,Michael Brennan,9,1,4,4,0
Mottola,40005053,Michael Brennan,10,1,4,4,0
Mottola,40005053,Michael Brennan,11,1,4,4,0
Mottola,40005053,Michael Brennan,12,1,2,3,2
Mottola,40005053,Michael Brennan,13,1,5,5,0
Mottola,40005053,Michael Brennan,14,1,4,4,0
Mottola,40005053,Michael Brennan,15,1,4,5,2
Mottola,40005053,Michael Brennan,16,1,4,3,-1
Mottola,40005053,Michael Brennan,17,1,5,4,-1
Mottola,40005053,Michael Brennan,18,1,4,4,0
Mottola,40000216,Patrick Cantlay,1,1,5,4,-1
Mottola,40000216,Patrick Cantlay,2,1,5,5,0
Mottola,40000216,Patrick Cantlay,3,1,4,4,0
Mottola,40000216,Patrick Cantlay,4,1,3,3,0
Mottola,40000216,Patrick Cantlay,5,1,5,4,-1
Mottola,40000216,Patrick Cantlay,6,1,3,3,0
Mottola,40000216,Patrick Cantlay,7,1,4,4,0
Mottola,40000216,Patrick Cantlay,8,1,5,5,0
Mottola,40000216,Patrick Cantlay,9,1,4,4,0
Mottola,40000216,Patrick Cantlay,10,1,5,4,-1
Mottola,40000216,Patrick Cantlay,11,1,5,4,-1
Mottola,40000216,Patrick Cantlay,12,1,3,3,0
Mottola,40000216,Patrick Cantlay,13,1,5,5,0
Mottola,40000216,Patrick Cantlay,14,1,4,4,0
Mottola,40000216,Patrick Cantlay,15,1,5,5,0
Mottola,40000216,Patrick Cantlay,16,1,3,3,0
Mottola,40000216,Patrick Cantlay,17,1,4,4,0
Mottola,40000216,Patrick Cantlay,18,1,5,4,-1
Mottola,40000430,Matt Fitzpatrick,1,1,4,4,0
Mottola,40000430,Matt Fitzpatrick,2,1,5,5,0
Mottola,40000430,Matt Fitzpatrick,3,1,5,4,-1
Mottola,40000430,Matt Fitzpatrick,4,1,3,3,0
Mottola,40000430,Matt Fitzpatrick,5,1,4,4,0
Mottola,40000430,Matt Fitzpatrick,6,1,3,3,0
Mottola,40000430,Matt Fitzpatrick,7,1,4,4,0
Mottola,40000430,Matt Fitzpatrick,8,1,5,5,0
Mottola,40000430,Matt Fitzpatrick,9,1,5,4,-1
Mottola,40000430,Matt Fitzpatrick,10,1,4,4,0
Mottola,40000430,Matt Fitzpatrick,11,1,4,4,0
Mottola,40000430,Matt Fitzpatrick,12,1,2,3,2
Mottola,40000430,Matt Fitzpatrick,13,1,4,5,2
Mottola,40000430,Matt Fitzpatrick,14,1,4,4,0
Mottola,40000430,Matt Fitzpatrick,15,1,5,5,0
Mottola,40000430,Matt Fitzpatrick,16,1,3,3,0
Mottola,40000430,Matt Fitzpatrick,17,1,4,4,0
Mottola,40000430,Matt Fitzpatrick,18,1,6,4,-3
Bagnowski,40002648,Max Greyserman,1,1,4,4,0
Bagnowski,40002648,Max Greyserman,2,1,5,5,0
Bagnowski,40002648,Max Greyserman,3,1,3,4,2
Bagnowski,40002648,Max Greyserman,4,1,3,3,0
Bagnowski,40002648,Max Greyserman,5,1,5,4,-1
Bagnowski,40002648,Max Greyserman,6,1,3,3,0
Bagnowski,40002648,Max Greyserman,7,1,4,4,0
Bagnowski,40002648,Max Greyserman,8,1,5,5,0
Bagnowski,40002648,Max Greyserman,9,1,6,4,-3
Bagnowski,40002648,Max Greyserman,10,1,5,4,-1
Bagnowski,40002648,Max Greyserman,11,1,5,4,-1
Bagnowski,40002648,Max Greyserman,12,1,4,3,-1
Bagnowski,40002648,Max Greyserman,13,1,4,5,2
Bagnowski,40002648,Max Greyserman,14,1,5,4,-1
Bagnowski,40002648,Max Greyserman,15,1,6,5,-1
Bagnowski,40002648,Max Greyserman,16,1,4,3,-1
Bagnowski,40002648,Max Greyserman,17,1,4,4,0
Bagnowski,40002648,Max Greyserman,18,1,4,4,0
Bagnowski,40000638,Max Homa,1,1,4,4,0
Bagnowski,40000638,Max Homa,2,1,5,5,0
Bagnowski,40000638,Max Homa,3,1,4,4,0
Bagnowski,40000638,Max Homa,4,1,3,3,0
Bagnowski,40000638,Max Homa,5,1,4,4,0
Bagnowski,40000638,Max Homa,6,1,3,3,0
Bagnowski,40000638,Max Homa,7,1,5,4,-1
Bagnowski,40000638,Max Homa,8,1,3,5,5
Bagnowski,40000638,Max Homa,9,1,4,4,0
Bagnowski,40000638,Max Homa,10,1,4,4,0
Bagnowski,40000638,Max Homa,11,1,4,4,0
Bagnowski,40000638,Max Homa,12,1,5,3,-3
Bagnowski,40000638,Max Homa,13,1,4,5,2
Bagnowski,40000638,Max Homa,14,1,5,4,-1
Bagnowski,40000638,Max Homa,15,1,4,5,2
Bagnowski,40000638,Max Homa,16,1,3,3,0
Bagnowski,40000638,Max Homa,17,1,4,4,0
Bagnowski,40000638,Max Homa,18,1,4,4,0
Bagnowski,40000007,Brooks Koepka,1,1,5,4,-1
Bagnowski,40000007,Brooks Koepka,2,1,4,5,2
Bagnowski,40000007,Brooks Koepka,3,1,3,4,2
Bagnowski,40000007,Brooks Koepka,4,1,3,3,0
Bagnowski,40000007,Brooks Koepka,5,1,5,4,-1
Bagnowski,40000007,Brooks Koepka,6,1,3,3,0
Bagnowski,40000007,Brooks Koepka,7,1,4,4,0
Bagnowski,40000007,Brooks Koepka,8,1,4,5,2
Bagnowski,40000007,Brooks Koepka,9,1,5,4,-1
Bagnowski,40000007,Brooks Koepka,10,1,5,4,-1
Bagnowski,40000007,Brooks Koepka,11,1,4,4,0
Bagnowski,40000007,Brooks Koepka,12,1,3,3,0
Bagnowski,40000007,Brooks Koepka,13,1,5,5,0
Bagnowski,40000007,Brooks Koepka,14,1,4,4,0
Bagnowski,40000007,Brooks Koepka,15,1,4,5,2
Bagnowski,40000007,Brooks Koepka,16,1,3,3,0
Bagnowski,40000004,Jordan Spieth,1,1,4,4,0
Bagnowski,40000004,Jordan Spieth,2,1,4,5,2
Bagnowski,40000004,Jordan Spieth,3,1,4,4,0
Bagnowski,40000004,Jordan Spieth,4,1,3,3,0
Bagnowski,40000004,Jordan Spieth,5,1,4,4,0
Bagnowski,40000004,Jordan Spieth,6,1,3,3,0
Bagnowski,40000004,Jordan Spieth,7,1,5,4,-1
Bagnowski,40000004,Jordan Spieth,8,1,4,5,2
Bagnowski,40000004,Jordan Spieth,9,1,3,4,2
Bagnowski,40000004,Jordan Spieth,10,1,4,4,0
Bagnowski,40000004,Jordan Spieth,11,1,4,4,0
Bagnowski,40000004,Jordan Spieth,12,1,3,3,0
Bagnowski,40000004,Jordan Spieth,13,1,5,5,0
Bagnowski,40000004,Jordan Spieth,14,1,5,4,-1
Bagnowski,40000004,Jordan Spieth,15,1,6,5,-1
Bagnowski,40000004,Jordan Spieth,16,1,3,3,0
Gilson,40006412,Jackson Herrington,1,1,5,4,-1
Gilson,40006412,Jackson Herrington,2,1,4,5,2
Gilson,40006412,Jackson Herrington,3,1,4,4,0
Gilson,40006412,Jackson Herrington,4,1,2,3,2
Gilson,40006412,Jackson Herrington,5,1,5,4,-1
Gilson,40006412,Jackson Herrington,6,1,5,3,-3
Gilson,40006412,Jackson Herrington,7,1,5,4,-1
Gilson,40006412,Jackson Herrington,8,1,4,5,2
Gilson,40006412,Jackson Herrington,9,1,5,4,-1
Gilson,40006412,Jackson Herrington,10,1,4,4,0
Gilson,40006412,Jackson Herrington,11,1,4,4,0
Gilson,40006412,Jackson Herrington,12,1,3,3,0
Gilson,40006412,Jackson Herrington,13,1,4,5,2
Gilson,40006412,Jackson Herrington,14,1,5,4,-1
Gilson,40006412,Jackson Herrington,15,1,5,5,0
Gilson,40006412,Jackson Herrington,16,1,3,3,0
Gilson,40006412,Jackson Herrington,17,1,5,4,-1
Gilson,40006412,Jackson Herrington,18,1,4,4,0
Gilson,40003315,Nicolas Echavarria,1,1,4,4,0
Gilson,40003315,Nicolas Echavarria,2,1,5,5,0
Gilson,40003315,Nicolas Echavarria,3,1,5,4,-1
Gilson,40003315,Nicolas Echavarria,4,1,4,3,-1
Gilson,40003315,Nicolas Echavarria,5,1,5,4,-1
Gilson,40003315,Nicolas Echavarria,6,1,3,3,0
Gilson,40003315,Nicolas Echavarria,7,1,3,4,2
Gilson,40003315,Nicolas Echavarria,8,1,4,5,2
Gilson,40003315,Nicolas Echavarria,9,1,4,4,0
Gilson,40003315,Nicolas Echavarria,10,1,6,4,-3
Gilson,40003315,Nicolas Echavarria,11,1,6,4,-3
Gilson,40003315,Nicolas Echavarria,12,1,3,3,0
Gilson,40003315,Nicolas Echavarria,13,1,5,5,0
Gilson,40003315,Nicolas Echavarria,14,1,4,4,0
Gilson,40003315,Nicolas Echavarria,15,1,5,5,0
Gilson,40003315,Nicolas Echavarria,16,1,4,3,-1
Gilson,40003315,Nicolas Echavarria,17,1,4,4,0
Gilson,40003315,Nicolas Echavarria,18,1,5,4,-1
Gilson,40002578,Aaron Rai,1,1,3,4,2
Gilson,40002578,Aaron Rai,2,1,4,5,2
Gilson,40002578,Aaron Rai,3,1,4,4,0
Gilson,40002578,Aaron Rai,4,1,2,3,2
Gilson,40002578,Aaron Rai,5,1,4,4,0
Gilson,40002578,Aaron Rai,6,1,3,3,0
Gilson,40002578,Aaron Rai,7,1,4,4,0
Gilson,40002578,Aaron Rai,8,1,5,5,0
Gilson,40002578,Aaron Rai,9,1,4,4,0
Gilson,40002578,Aaron Rai,10,1,4,4,0
Gilson,40002578,Aaron Rai,11,1,5,4,-1
Gilson,40002578,Aaron Rai,12,1,4,3,-1
Gilson,40002578,Aaron Rai,13,1,4,5,2
Gilson,40002578,Aaron Rai,14,1,4,4,0
Gilson,40002578,Aaron Rai,15,1,5,5,0
Gilson,40002578,Aaron Rai,16,1,3,3,0
Gilson,40002578,Aaron Rai,17,1,5,4,-1
Gilson,40002578,Aaron Rai,18,1,4,4,0
Gilson,40001274,Scottie Scheffler,1,1,4,4,0
Gilson,40001274,Scottie Scheffler,2,1,3,5,5
Gilson,40001274,Scottie Scheffler,3,1,3,4,2
Gilson,40001274,Scottie Scheffler,4,1,3,3,0
Gilson,40001274,Scottie Scheffler,5,1,4,4,0
Gilson,40001274,Scottie Scheffler,6,1,3,3,0
Gilson,40001274,Scottie Scheffler,7,1,4,4,0
Gilson,40001274,Scottie Scheffler,8,1,5,5,0
Gilson,40001274,Scottie Scheffler,9,1,4,4,0
Gilson,40001274,Scottie Scheffler,10,1,4,4,0
Gilson,40001274,Scottie Scheffler,11,1,5,4,-1
Gilson,40001274,Scottie Scheffler,12,1,3,3,0
Gilson,40001274,Scottie Scheffler,13,1,5,5,0
Gilson,40001274,Scottie Scheffler,14,1,4,4,0
Gibb,40003220,Rasmus Hojgaard,1,1,4,4,0
Gibb,40003220,Rasmus Hojgaard,2,1,6,5,-1
Gibb,40003220,Rasmus Hojgaard,3,1,4,4,0
Gibb,40003220,Rasmus Hojgaard,4,1,2,3,2
Gibb,40003220,Rasmus Hojgaard,5,1,5,4,-1
Gibb,40003220,Rasmus Hojgaard,6,1,3,3,0
Gibb,40003220,Rasmus Hojgaard,7,1,5,4,-1
Gibb,40003220,Rasmus Hojgaard,8,1,5,5,0
Gibb,40003220,Rasmus Hojgaard,9,1,3,4,2
Gibb,40003220,Rasmus Hojgaard,10,1,3,4,2
Gibb,40003220,Rasmus Hojgaard,11,1,4,4,0
Gibb,40003220,Rasmus Hojgaard,12,1,4,3,-1
Gibb,40003220,Rasmus Hojgaard,13,1,8,5,-3
Gibb,40003220,Rasmus Hojgaard,14,1,4,4,0
Gibb,40003220,Rasmus Hojgaard,15,1,7,5,-3
Gibb,40003220,Rasmus Hojgaard,16,1,3,3,0
Gibb,40003220,Rasmus Hojgaard,17,1,4,4,0
Gibb,40003220,Rasmus Hojgaard,18,1,4,4,0
Gibb,40005060,Chris Gotterup,1,1,4,4,0
Gibb,40005060,Chris Gotterup,2,1,5,5,0
Gibb,40005060,Chris Gotterup,3,1,3,4,2
Gibb,40005060,Chris Gotterup,4,1,3,3,0
Gibb,40005060,Chris Gotterup,5,1,4,4,0
Gibb,40005060,Chris Gotterup,6,1,3,3,0
Gibb,40005060,Chris Gotterup,7,1,5,4,-1
Gibb,40005060,Chris Gotterup,8,1,5,5,0
Gibb,40005060,Chris Gotterup,9,1,3,4,2
Gibb,40005060,Chris Gotterup,10,1,5,4,-1
Gibb,40005060,Chris Gotterup,11,1,4,4,0
Gibb,40005060,Chris Gotterup,12,1,4,3,-1
Gibb,40005060,Chris Gotterup,13,1,4,5,2
Gibb,40005060,Chris Gotterup,14,1,5,4,-1
Gibb,40005060,Chris Gotterup,15,1,4,5,2
Gibb,40005060,Chris Gotterup,16,1,3,3,0
Gibb,40005060,Chris Gotterup,17,1,4,4,0
Gibb,40000012,Zach Johnson,1,1,5,4,-1
Gibb,40000012,Zach Johnson,2,1,4,5,2
Gibb,40000012,Zach Johnson,3,1,4,4,0
Gibb,40000012,Zach Johnson,4,1,3,3,0
Gibb,40000012,Zach Johnson,5,1,5,4,-1
Gibb,40000012,Zach Johnson,6,1,2,3,2
Gibb,40000012,Zach Johnson,7,1,4,4,0
Gibb,40000012,Zach Johnson,8,1,5,5,0
Gibb,40000012,Zach Johnson,9,1,4,4,0
Gibb,40000012,Zach Johnson,10,1,4,4,0
Gibb,40000012,Zach Johnson,11,1,4,4,0
Gibb,40000012,Zach Johnson,12,1,3,3,0
Gibb,40000012,Zach Johnson,13,1,5,5,0
Gibb,40000012,Zach Johnson,14,1,5,4,-1
Gibb,40000012,Zach Johnson,15,1,5,5,0
Gibb,40000012,Zach Johnson,16,1,3,3,0
Gibb,40000012,Zach Johnson,17,1,5,4,-1
Gibb,40000012,Zach Johnson,18,1,5,4,-1
Gibb,40000977,Maverick McNealy,1,1,5,4,-1
Gibb,40000977,Maverick McNealy,2,1,5,5,0
Gibb,40000977,Maverick McNealy,3,1,4,4,0
Gibb,40000977,Maverick McNealy,4,1,4,3,-1
Gibb,40000977,Maverick McNealy,5,1,5,4,-1
Gibb,40000977,Maverick McNealy,6,1,3,3,0
Gibb,40000977,Maverick McNealy,7,1,4,4,0
Gibb,40000977,Maverick McNealy,8,1,5,5,0
Gibb,40000977,Maverick McNealy,9,1,5,4,-1
Gibb,40000977,Maverick McNealy,10,1,4,4,0
Gibb,40000977,Maverick McNealy,11,1,4,4,0
Gibb,40000977,Maverick McNealy,12,1,3,3,0
Gibb,40000977,Maverick McNealy,13,1,5,5,0
Gibb,40000977,Maverick McNealy,14,1,4,4,0
Gibb,40000977,Maverick McNealy,15,1,6,5,-1
Gibb,40000977,Maverick McNealy,16,1,3,3,0
Gibb,40000977,Maverick McNealy,17,1,4,4,0
Penton,40003812,Casey Jarvis,1,1,4,4,0
Penton,40003812,Casey Jarvis,2,1,5,5,0
Penton,40003812,Casey Jarvis,3,1,3,4,2
Penton,40003812,Casey Jarvis,4,1,5,3,-3
Penton,40003812,Casey Jarvis,5,1,5,4,-1
Penton,40003812,Casey Jarvis,6,1,2,3,2
Penton,40003812,Casey Jarvis,7,1,5,4,-1
Penton,40003812,Casey Jarvis,8,1,5,5,0
Penton,40003812,Casey Jarvis,9,1,4,4,0
Penton,40003812,Casey Jarvis,10,1,3,4,2
Penton,40003812,Casey Jarvis,11,1,5,4,-1
Penton,40003812,Casey Jarvis,12,1,3,3,0
Penton,40003812,Casey Jarvis,13,1,8,5,-3
Penton,40003812,Casey Jarvis,14,1,4,4,0
Penton,40003812,Casey Jarvis,15,1,5,5,0
Penton,40003812,Casey Jarvis,16,1,3,3,0
Penton,40003812,Casey Jarvis,17,1,4,4,0
Penton,40003812,Casey Jarvis,18,1,4,4,0
Penton,40000859,Hao-Tong Li,1,1,4,4,0
Penton,40000859,Hao-Tong Li,2,1,5,5,0
Penton,40000859,Hao-Tong Li,3,1,4,4,0
Penton,40000859,Hao-Tong Li,4,1,3,3,0
Penton,40000859,Hao-Tong Li,5,1,5,4,-1
Penton,40000859,Hao-Tong Li,6,1,3,3,0
Penton,40000859,Hao-Tong Li,7,1,4,4,0
Penton,40000859,Hao-Tong Li,8,1,5,5,0
Penton,40000859,Hao-Tong Li,9,1,4,4,0
Penton,40000859,Hao-Tong Li,10,1,5,4,-1
Penton,40000859,Hao-Tong Li,11,1,4,4,0
Penton,40000859,Hao-Tong Li,12,1,3,3,0
Penton,40000859,Hao-Tong Li,13,1,4,5,2
Penton,40000859,Hao-Tong Li,14,1,4,4,0
Penton,40000859,Hao-Tong Li,15,1,3,5,5
Penton,40000859,Hao-Tong Li,16,1,3,3,0
Penton,40000859,Hao-Tong Li,17,1,4,4,0
Penton,40000859,Hao-Tong Li,18,1,4,4,0
Penton,40003519,Akshay Bhatia,1,1,4,4,0
Penton,40003519,Akshay Bhatia,2,1,4,5,2
Penton,40003519,Akshay Bhatia,3,1,4,4,0
Penton,40003519,Akshay Bhatia,4,1,2,3,2
Penton,40003519,Akshay Bhatia,5,1,5,4,-1
Penton,40003519,Akshay Bhatia,6,1,3,3,0
Penton,40003519,Akshay Bhatia,7,1,4,4,0
Penton,40003519,Akshay Bhatia,8,1,4,5,2
Penton,40003519,Akshay Bhatia,9,1,4,4,0
Penton,40003519,Akshay Bhatia,10,1,4,4,0
Penton,40003519,Akshay Bhatia,11,1,4,4,0
Penton,40003519,Akshay Bhatia,12,1,4,3,-1
Penton,40003519,Akshay Bhatia,13,1,6,5,-1
Penton,40003519,Akshay Bhatia,14,1,3,4,2
Penton,40003519,Akshay Bhatia,15,1,6,5,-1
Penton,40003519,Akshay Bhatia,16,1,3,3,0
Penton,40003519,Akshay Bhatia,17,1,6,4,-3
Penton,40003519,Akshay Bhatia,18,1,3,4,2
Penton,40005133,Jacob Bridgeman,1,1,4,4,0
Penton,40005133,Jacob Bridgeman,2,1,5,5,0
Penton,40005133,Jacob Bridgeman,3,1,4,4,0
Penton,40005133,Jacob Bridgeman,4,1,3,3,0
Penton,40005133,Jacob Bridgeman,5,1,5,4,-1
Penton,40005133,Jacob Bridgeman,6,1,3,3,0
Penton,40005133,Jacob Bridgeman,7,1,4,4,0
Penton,40005133,Jacob Bridgeman,8,1,5,5,0
Penton,40005133,Jacob Bridgeman,9,1,4,4,0
Penton,40005133,Jacob Bridgeman,10,1,4,4,0
Penton,40005133,Jacob Bridgeman,11,1,4,4,0
Penton,40005133,Jacob Bridgeman,12,1,3,3,0
Penton,40005133,Jacob Bridgeman,13,1,4,5,2
Penton,40005133,Jacob Bridgeman,14,1,5,4,-1
Penton,40005133,Jacob Bridgeman,15,1,5,5,0
Penton,40005133,Jacob Bridgeman,16,1,2,3,2
Penton,40005133,Jacob Bridgeman,17,1,4,4,0
Penton,40005133,Jacob Bridgeman,18,1,3,4,2
Huszczo,40002249,Kurt Kitayama,1,1,4,4,0
Huszczo,40002249,Kurt Kitayama,2,1,4,5,2
Huszczo,40002249,Kurt Kitayama,3,1,4,4,0
Huszczo,40002249,Kurt Kitayama,4,1,3,3,0
Huszczo,40002249,Kurt Kitayama,5,1,5,4,-1
Huszczo,40002249,Kurt Kitayama,6,1,2,3,2
Huszczo,40002249,Kurt Kitayama,7,1,3,4,2
Huszczo,40002249,Kurt Kitayama,8,1,5,5,0
Huszczo,40002249,Kurt Kitayama,9,1,3,4,2
Huszczo,40002249,Kurt Kitayama,10,1,3,4,2
Huszczo,40002249,Kurt Kitayama,11,1,5,4,-1
Huszczo,40002249,Kurt Kitayama,12,1,5,3,-3
Huszczo,40002249,Kurt Kitayama,13,1,4,5,2
Huszczo,40002249,Kurt Kitayama,14,1,5,4,-1
Huszczo,40002249,Kurt Kitayama,15,1,4,5,2
Huszczo,40002249,Kurt Kitayama,16,1,3,3,0
Huszczo,40002249,Kurt Kitayama,17,1,3,4,2
Huszczo,40002249,Kurt Kitayama,18,1,4,4,0
Huszczo,40001317,Vijay Singh,1,1,4,4,0
Huszczo,40001317,Vijay Singh,2,1,5,5,0
Huszczo,40001317,Vijay Singh,3,1,4,4,0
Huszczo,40001317,Vijay Singh,4,1,3,3,0
Huszczo,40001317,Vijay Singh,5,1,5,4,-1
Huszczo,40001317,Vijay Singh,6,1,3,3,0
Huszczo,40001317,Vijay Singh,7,1,5,4,-1
Huszczo,40001317,Vijay Singh,8,1,5,5,0
Huszczo,40001317,Vijay Singh,9,1,4,4,0
Huszczo,40001317,Vijay Singh,10,1,5,4,-1
Huszczo,40001317,Vijay Singh,11,1,5,4,-1
Huszczo,40001317,Vijay Singh,12,1,4,3,-1
Huszczo,40001317,Vijay Singh,13,1,5,5,0
Huszczo,40001317,Vijay Singh,14,1,4,4,0
Huszczo,40001317,Vijay Singh,15,1,5,5,0
Huszczo,40001317,Vijay Singh,16,1,4,3,-1
Huszczo,40001317,Vijay Singh,17,1,4,4,0
Huszczo,40001317,Vijay Singh,18,1,5,4,-1
Huszczo,40002911,Andrew Novak,1,1,4,4,0
Huszczo,40002911,Andrew Novak,2,1,5,5,0
Huszczo,40002911,Andrew Novak,3,1,3,4,2
Huszczo,40002911,Andrew Novak,4,1,3,3,0
Huszczo,40002911,Andrew Novak,5,1,5,4,-1
Huszczo,40002911,Andrew Novak,6,1,3,3,0
Huszczo,40002911,Andrew Novak,7,1,4,4,0
Huszczo,40002911,Andrew Novak,8,1,5,5,0
Huszczo,40002911,Andrew Novak,9,1,5,4,-1
Huszczo,40002911,Andrew Novak,10,1,6,4,-3
Huszczo,40002911,Andrew Novak,11,1,4,4,0
Huszczo,40002911,Andrew Novak,12,1,3,3,0
Huszczo,40002911,Andrew Novak,13,1,5,5,0
Huszczo,40002911,Andrew Novak,14,1,4,4,0
Huszczo,40002911,Andrew Novak,15,1,4,5,2
Huszczo,40002911,Andrew Novak,16,1,3,3,0
Huszczo,40002911,Andrew Novak,17,1,4,4,0
Huszczo,40002911,Andrew Novak,18,1,5,4,-1
Huszczo,40001638,Xander Schauffele,1,1,4,4,0
Huszczo,40001638,Xander Schauffele,2,1,4,5,2
Huszczo,40001638,Xander Schauffele,3,1,4,4,0
Huszczo,40001638,Xander Schauffele,4,1,4,3,-1
Huszczo,40001638,Xander Schauffele,5,1,3,4,2
Huszczo,40001638,Xander Schauffele,6,1,3,3,0
Huszczo,40001638,Xander Schauffele,7,1,4,4,0
Huszczo,40001638,Xander Schauffele,8,1,5,5,0
